# FA FIDELITY REFERENCE — NOT a production behavioral target.
# Source: measure-forced-alignment-hf.py (transformers Wav2Vec2ForCTC, jonatasgrosman/wav2vec2-large-xlsr-53-english), run with pad-sec=3.0 and neighbour-midpoint windowing (align_segment's floor_bound/ceil_bound clamp) — this is MEASUREMENT convention, chosen to keep one segment's alignment window from bleeding into a neighbour's real speech during this measurement pass.
# R.4 (sync-pipeline-v2-plan.md) specifies PAD_BASE 0.75s for production. The audit that led to R.4 traced the midpoint-clamp windowing strategy used here to five documented failures on gapless corpora (docs/history.md) — this baseline's windowing is NOT what production should do.
# Therefore: this is a FIDELITY reference for the Rust jonatasgrosman/ONNX/Viterbi port to reproduce this model's own achievable output on this input, NOT a behavioral target for what Apply Sync should commit. Do not wire this baseline's numbers into a production-timing comparison.
# R-Q REGENERATION (docs/work-in-progress.md, this session): this fixture previously used torchaudio's MMS_FA bundle (CC-BY-NC-4.0, barred from shipping by Decision 3). It has been regenerated here against jonatasgrosman/wav2vec2-large-xlsr-53-english (Apache-2.0) — the actual model family production ships — resolving R-Q's stated obligation. The prior MMS-FA capture's own numbers are superseded; retrieve them from git history if a historical comparison is ever needed.
# This baseline captures the FIRST run of this HF-harness/jonatasgrosman pairing against these three projects' committed segments — there is nothing to diff it against yet; this run establishes the reference.
# Production ships jonatasgrosman/wav2vec2-large-xlsr-53-{en,es,fr,de,pt}, with per-language CTC vocabs of 33 (en) / 41 (es) / 59 (fr) / 38 (de) / 46 (pt) symbols.
# This fixture IS now a valid reference for text normalization and vocab coverage too (unlike its MMS-FA predecessor), since it uses the real shipping model's own alphabet — though it still measures via transformers/torchaudio's forced_align, not this repo's own Rust Viterbi port; the Rust port's own fidelity is independently verified by fa-onnx-emission-*.json/fa-e2e-alignment-*.json (zero-tolerance parity, Slices D2/D4), which this fixture does not replace or duplicate.
seg,text,startSec,endSec,score
184,The,559.582,559.683,0.9015
184,light,559.763,560.024,1.0
184,is,560.285,560.345,1.0
184,going,560.446,560.707,0.9996
184,fast.,560.787,561.149,1.0
185,You,561.671,561.751,0.9999
185,push,561.851,562.012,0.8652
185,through,562.052,562.213,0.9928
185,the,562.233,562.293,0.9124
185,tree,562.333,562.514,0.9994
185,line,562.554,562.775,0.9996
185,into,562.815,562.955,0.998
185,heavier,563.016,563.337,0.9983
185,timber,563.397,563.698,1.0
185,and,564.2,564.26,0.9997
185,the,564.3,564.36,0.9979
185,animals,564.461,564.762,0.9997
185,are,564.802,564.882,0.9945
185,already,564.963,565.244,0.9592
185,gone,565.304,565.525,0.9996
185,ahead,565.605,565.826,0.9991
185,of,565.886,565.926,0.9998
185,you,565.986,566.066,1.0
185,into,566.147,566.287,0.9846
185,the,566.327,566.408,0.9845
185,dark.,566.428,566.689,0.9994
186,Yaro,567.393,567.696,0.9836
186,signals,567.797,568.12,0.9999
186,to,568.161,568.241,0.9998
186,stop.,568.282,568.585,0.9995
187,You,569.792,569.893,0.9998
187,both,569.953,570.174,0.9617
187,go,570.234,570.334,0.4319
187,still.,570.355,570.475,0.0001
188,You,570.475,570.537,0.0
188,listen.,570.557,571.07,0.0
189,What,572.595,572.715,0.9996
189,you,572.755,572.856,0.9942
189,hear,572.936,573.157,0.9975
189,instead,573.297,573.558,0.958
189,of,573.598,573.638,0.9998
189,aurochs,573.819,574.26,0.0449
189,is,574.642,574.702,0.9998
189,something,574.762,575.063,0.9876
189,low,575.143,575.364,1.0
189,and,575.705,575.765,0.9999
189,close,575.825,576.126,1.0
189,to,576.166,576.227,0.9996
189,the,576.267,576.327,0.9989
189,ground.,576.367,576.688,1.0
190,A,577.832,577.852,1.0
190,breathing,577.932,578.394,0.9541
190,that,578.675,578.795,0.995
190,belongs,578.835,579.177,0.9674
190,to,579.237,579.317,0.9999
190,neither,579.417,579.698,0.9867
190,of,579.759,579.819,0.9999
190,you.,579.879,579.979,1.0
191,You,580.362,580.443,1.0
191,cannot,580.483,580.766,0.9372
191,locate,580.826,581.15,0.9999
191,it,581.21,581.251,0.9359
191,in,581.271,581.311,0.9978
191,the,581.352,581.432,0.9997
191,trees.,581.473,581.796,0.9735
192,You,582.562,582.663,0.9996
192,do,582.703,582.784,0.9468
192,not,582.844,582.986,0.8487
192,move.,583.066,583.368,1.0
193,Yaro,584.012,584.353,0.996
193,does,584.614,584.755,0.9865
193,not,584.795,584.936,0.9999
193,move.,585.016,585.298,1.0
194,The,586.486,586.567,0.9557
194,breathing,586.628,586.911,0.9317
194,stops.,586.992,587.335,1.0
195,Three,588.144,588.387,0.9999
195,seconds.,588.488,588.872,1.0
196,Then,590.161,590.342,1.0
196,Yaro,590.462,590.782,0.9994
196,shifts,590.903,591.183,0.9968
196,his,591.243,591.343,1.0
196,weight,591.384,591.564,0.9547
196,back,591.644,591.905,1.0
197,one,592.265,592.366,0.9993
197,foot,592.406,592.567,0.9998
197,at,592.587,592.647,0.9999
197,a,592.687,592.727,0.8007
197,time,592.768,593.049,0.8992
198,and,593.612,593.713,0.9989
198,you,593.753,593.834,0.9993
198,mirror,593.935,594.197,0.9993
198,him,594.257,594.398,0.9999
198,exactly.,594.64,595.245,0.9998
199,You,596.391,596.491,1.0
199,walk,596.551,596.731,0.9993
199,backward,596.811,597.192,1.0
199,out,597.292,597.372,0.9999
199,of,597.412,597.452,0.9994
199,the,597.492,597.572,0.9921
199,forest,597.613,597.953,0.9782
199,with,598.013,598.113,0.9999
199,your,598.153,598.273,0.9008
199,spear,598.334,598.574,1.0
199,forward,598.674,599.075,1.0
199,and,599.435,599.515,0.8936
199,your,599.555,599.655,0.9878
199,free,599.736,599.936,0.9877
199,hand,599.996,600.236,1.0
199,trailing,600.316,600.657,0.9999
199,behind,600.697,600.997,0.9999
199,you,601.057,601.138,0.9724
199,to,601.178,601.238,0.9838
199,feel,601.278,601.478,0.9996
199,for,601.538,601.618,0.9993
199,the,601.658,601.738,0.9831
199,tree,601.778,601.959,1.0
199,line.,601.999,602.259,1.0
200,You,603.584,603.685,1.0
200,reach,603.765,603.947,0.9999
200,the,604.007,604.087,0.9297
200,open,604.208,604.389,0.9854
200,meadow,604.47,604.711,0.9797
200,and,605.073,605.154,0.9225
200,you,605.174,605.275,0.9995
200,both,605.335,605.556,0.9997
200,run,605.677,605.878,1.0
201,not,606.423,606.565,0.9999
201,deciding,606.626,607.031,0.9957
201,to,607.072,607.133,0.9999
201,run,607.214,607.396,1.0
202,just,607.882,608.084,0.9962
202,running.,608.225,608.528,0.9999
203,You,609.071,609.172,0.9991
203,return,609.232,609.513,0.9374
203,to,609.573,609.633,0.9994
203,the,609.674,609.754,0.9874
203,main,609.814,609.955,1.0
203,group,610.035,610.276,0.9998
203,and,610.396,610.477,0.9999
203,report.,610.537,610.878,1.0
204,The,611.641,611.721,0.9998
204,hunt,611.782,611.922,1.0
204,leader,611.962,612.163,0.9531
204,listens,612.223,612.605,0.9996
204,and,612.725,612.805,1.0
204,sends,612.865,613.106,0.9998
204,nobody,613.187,613.468,1.0
204,back.,613.528,613.809,1.0
205,The,614.472,614.552,0.9998
205,aurochs,614.693,615.075,0.0305
205,are,615.176,615.256,1.0
205,gone.,615.296,615.598,1.0
206,Whatever,616.301,616.602,0.9183
206,shared,616.662,616.923,0.9983
206,that,616.943,617.083,0.9996
206,timber,617.124,617.384,1.0
206,with,617.444,617.565,0.9286
206,you,617.625,617.745,1.0
206,was,617.846,617.966,0.9998
206,not,618.066,618.247,0.9995
206,worth,618.307,618.528,0.9998
206,finding.,618.568,618.949,1.0
207,That,619.711,619.851,1.0
207,night,619.911,620.072,0.9887
207,by,620.112,620.192,0.9998
207,the,620.232,620.312,0.9946
207,fire,620.352,620.653,0.9999
207,you,620.713,620.793,0.9581
207,think,620.854,621.014,0.9893
207,about,621.074,621.255,0.9988
207,the,621.295,621.375,0.9907
207,three,621.435,621.655,0.9989
207,seconds,621.756,622.096,0.9963
207,after,622.157,622.337,0.9855
207,the,622.377,622.457,0.9471
207,breathing,622.497,622.758,0.999
207,stopped.,622.838,623.199,0.9999
208,Something,623.981,624.302,0.9893
208,in,624.322,624.362,0.9999
208,the,624.403,624.483,0.9751
208,dark,624.523,624.744,0.9999
208,assessed,624.804,625.145,1.0
208,you,625.205,625.326,1.0
208,and,625.606,625.687,1.0
208,made,625.727,625.867,0.9997
208,a,625.927,625.947,0.9989
208,decision.,625.988,626.409,1.0
209,You,627.153,627.234,0.9995
209,do,627.254,627.315,0.9994
209,not,627.396,627.517,0.9994
209,know,627.557,627.779,0.8731
209,what,628.082,628.203,1.0
209,it,628.243,628.304,0.9998
209,decided,628.344,628.788,0.9999
209,or,628.869,628.909,0.0
209,why.,628.929,629.01,0.0
210,You,629.571,630.753,1.0
210,only,630.954,631.154,0.9999
210,know,631.194,631.394,0.9207
210,you,631.495,631.595,0.9982
210,are,631.655,631.735,0.9998
210,at,631.775,631.835,0.9998
210,the,631.855,631.935,0.936
210,fire,631.975,632.336,0.9999
210,because,632.556,632.797,0.9572
210,whatever,632.837,633.158,0.9933
210,it,633.218,633.278,0.9998
210,was,633.318,633.478,1.0
210,let,633.558,633.679,0.9996
210,you,633.719,633.819,1.0
210,leave.,633.899,634.179,0.9999
211,That,634.922,635.063,0.9998
211,is,635.103,635.163,0.9995
211,a,635.244,635.264,0.9992
211,different,635.344,635.646,0.9994
211,kind,635.686,635.887,0.9939
211,of,635.947,635.988,0.9999
211,knowledge,636.048,636.49,0.9966
211,than,636.51,636.631,0.9923
211,anything,636.792,637.154,0.9367
211,you,637.174,637.274,0.9336
211,were,637.294,637.415,0.9956
211,taught.,637.475,637.757,0.9492
212,It,638.982,639.062,0.9999
212,does,639.103,639.223,0.9984
212,not,639.303,639.464,0.9997
212,sit,639.584,639.805,1.0
212,in,639.905,639.966,0.9997
212,the,640.006,640.106,0.9911
212,same,640.146,640.347,1.0
212,place.,640.427,640.768,1.0
213,You,641.612,641.693,0.9996
213,get,641.753,641.853,1.0
213,quieter,641.914,642.296,0.9976
213,after,642.356,642.537,0.9999
213,that.,642.578,642.759,0.994
214,Not,643.322,643.423,0.9999
214,"afraid,",643.483,643.825,0.9999
214,but,644.288,644.389,0.9974
214,rearranged,644.469,645.053,0.9999
214,inside.,645.093,645.536,1.0
215,You,646.883,646.983,0.9995
215,understand,647.084,647.586,0.9931
215,that,647.646,647.747,1.0
215,surviving,647.827,648.39,0.9355
215,is,648.49,648.551,0.9999
215,not,648.671,648.852,0.9997
215,only,649.053,649.274,1.0
215,about,649.354,649.575,0.9999
215,what,649.656,649.776,0.9999
215,you,649.836,649.937,1.0
215,do.,650.017,650.158,1.0
216,There,650.961,651.101,0.9085
216,is,651.141,651.202,0.9996
216,a,651.262,651.282,0.9842
216,space,651.322,651.603,0.9993
216,between,651.643,651.883,0.9999
216,your,651.964,652.124,0.9921
216,action,652.244,652.545,1.0
216,and,653.046,653.127,0.9996
216,something,653.187,653.487,0.9962
216,else’s,653.568,653.848,0.975
216,action,653.929,654.209,0.9778
217,and,654.751,654.832,1.0
217,in,654.932,654.992,1.0
217,that,655.073,655.233,0.9998
217,space,655.273,655.615,1.0
217,lives,655.816,656.037,0.9999
217,an,656.097,656.157,0.9994
217,element,656.277,656.599,1.0
217,that,656.659,656.8,0.9999
217,no,656.98,657.081,0.9999
217,amount,657.181,657.402,0.9985
217,of,657.482,657.523,0.9999
217,skill,657.603,657.864,1.0
217,removes,657.964,658.306,1.0
217,entirely.,658.366,658.948,1.0
218,You,659.833,659.934,0.9512
218,do,660.014,660.095,1.0
218,not,660.175,660.316,0.9999
218,say,660.397,660.558,1.0
218,this,660.618,660.739,1.0
218,to,660.799,660.86,1.0
218,anyone,660.98,661.343,1.0
218,for,661.403,661.504,0.9999
218,a,661.564,661.584,0.9994
218,long,661.644,661.826,1.0
218,time.,661.926,662.228,1.0
219,You,662.934,663.056,1.0
219,carry,663.157,663.501,1.0
219,it.,663.561,663.642,1.0
220,You,665.035,665.175,0.0
220,are,666.444,666.665,0.0008
220,thirty-three.,666.705,667.47,0.0
221,You,667.63,667.751,0.3106
221,lead,669.656,669.836,0.9998
221,the,669.897,669.977,0.8648
221,night,670.057,670.217,0.906
221,scouts,670.278,670.578,0.9997
221,now.,670.659,670.839,0.9999
222,Four,671.441,671.641,1.0
222,of,671.701,671.741,0.9999
222,them,671.781,671.902,0.991
222,besides,671.962,672.303,0.9948
222,yourself,672.323,672.724,0.9629
223,ranging,673.305,673.445,0.0
223,from,673.465,673.546,0.0
223,seventeen,673.566,674.047,0.0326
223,to,674.347,674.448,0.844
223,twenty-four.,674.508,675.029,0.9996
224,They,675.991,676.112,0.9957
224,are,676.152,676.232,1.0
224,not,676.313,676.453,0.9999
224,yours,676.553,676.854,0.9498
224,in,676.975,677.015,0.9999
224,any,677.195,677.356,1.0
224,formal,677.456,677.777,1.0
224,sense.,677.878,678.219,1.0
225,There,678.881,679.042,0.9992
225,is,679.162,679.263,0.9999
225,no,679.383,679.484,1.0
225,formal,679.604,679.906,1.0
225,sense,679.986,680.227,1.0
225,here.,680.287,680.488,1.0
226,But,681.492,681.593,0.9994
226,when,681.633,681.774,0.861
226,you,681.834,681.934,0.0052
226,slow,681.955,682.055,0.0005
227,they,682.055,682.136,0.0
227,slow.,682.156,682.337,0.0012
228,When,683.121,683.302,0.0008
228,you,683.443,683.744,0.0
228,"stop,",684.427,684.527,0.0
228,they,684.607,684.708,0.0
228,stop.,684.768,685.089,0.9922
229,When,687.059,687.179,0.9737
229,you,687.219,687.3,0.9998
229,speak,687.36,687.581,1.0
229,at,687.641,687.702,0.9982
229,the,687.742,687.802,0.9996
229,fire,687.842,688.144,0.9336
229,before,688.204,688.486,0.9588
229,a,688.546,688.586,0.7861
229,hard,688.646,688.867,0.9998
229,night,688.948,689.169,0.9976
230,their,689.672,689.833,0.9999
230,attention,689.893,690.315,0.9787
230,is,690.376,690.416,1.0
230,different,690.516,690.879,1.0
230,from,690.919,691.039,0.9596
230,what,691.08,691.18,0.9272
230,they,691.22,691.321,0.9999
230,give,691.381,691.522,0.9996
230,anyone,691.583,691.884,0.9999
230,else.,691.945,692.206,0.9999
231,You,693.516,693.617,0.9969
231,did,693.657,693.779,0.9996
231,not,693.839,694.001,0.9999
231,ask,694.142,694.284,0.9999
231,for,694.364,694.445,1.0
231,this.,694.485,694.687,0.9999
232,You,695.112,695.213,0.9999
232,are,695.253,695.334,0.9999
232,not,695.374,695.536,0.9999
232,sure,695.616,695.859,1.0
232,when,695.899,696.0,0.9982
232,it,696.061,696.121,0.9999
232,started.,696.182,696.525,0.9999
233,The,697.512,697.613,0.9963
233,weight,697.673,697.874,0.9989
233,of,697.934,697.974,0.9999
233,it,698.055,698.135,1.0
233,is,698.276,698.336,0.9999
233,not,698.416,698.537,0.9995
233,the,698.597,698.678,1.0
233,same,698.718,698.979,1.0
233,as,699.059,699.1,0.9998
233,the,699.16,699.24,0.9959
233,fear,699.341,699.622,0.9908
233,from,699.903,700.044,0.9989
233,your,700.104,700.205,0.9993
233,younger,700.265,700.546,0.9945
233,years.,700.627,700.928,0.9999
234,That,701.573,701.734,0.9997
234,fear,701.815,702.097,0.9994
234,was,702.299,702.4,0.9844
234,about,702.461,702.662,0.9999
234,your,702.703,702.824,0.9976
234,own,702.864,702.945,1.0
234,body.,703.005,703.288,1.0
235,This,703.792,703.972,0.9997
235,sits,704.153,704.395,0.9998
235,differently.,704.576,705.058,1.0
236,It,705.662,705.722,0.9999
236,is,705.762,705.823,0.8445
236,about,705.863,706.064,0.9998
236,theirs.,706.124,706.446,0.9995
237,Your,707.834,707.955,1.0
237,youngest,708.036,708.338,0.9059
237,scout,708.439,708.741,1.0
237,is,709.224,709.284,0.9999
237,Fen.,709.405,709.667,0.9738
238,He,710.452,710.532,0.9999
238,has,710.592,710.713,0.998
238,the,710.773,710.853,0.9993
238,instincts,710.954,711.456,0.9479
238,but,711.738,711.838,0.844
238,his,711.878,711.999,0.9851
238,feet,712.099,712.34,0.9999
238,carry,712.421,712.742,0.9999
238,his,712.802,712.903,0.9797
238,excitement,712.983,713.445,1.0
238,on,713.586,713.646,0.9998
238,runs.,713.767,714.068,0.9999
239,Too,714.753,714.895,0.9871
239,"quick,",714.976,715.198,0.9596
239,consistently.,715.4,716.107,1.0
240,You,716.551,716.672,0.8886
240,watch,716.712,716.953,0.9999
240,him,716.994,717.114,0.9736
240,for,717.175,717.275,0.9998
240,two,717.356,717.517,0.9999
240,full,717.617,717.818,0.9999
240,seasons,717.879,718.281,0.9279
240,and,718.402,718.482,0.9998
240,say,718.542,718.703,0.9999
240,almost,718.864,719.146,1.0
240,nothing.,719.226,719.528,0.9918
241,You,720.334,720.415,0.8669
241,let,720.476,720.577,1.0
241,him,720.597,720.678,0.0965
241,see,720.718,720.839,0.9841
241,the,720.88,720.94,0.9999
241,contrast.,720.981,721.566,0.9894
242,Then,722.251,722.452,0.9384
242,one,722.672,722.773,0.9997
242,evening,722.913,723.174,0.9824
242,before,723.214,723.515,0.9111
242,a,723.555,723.575,0.952
242,run,723.636,723.796,0.9347
242,you,723.836,723.937,0.9993
242,tell,723.977,724.137,0.9035
242,him,724.177,724.258,0.9999
242,plainly,724.338,724.719,0.9955
243,slow,725.181,725.482,0.8717
243,is,725.562,725.622,1.0
243,not,725.703,725.843,0.9998
243,about,725.903,726.104,0.9996
243,the,726.124,726.225,0.9359
243,danger,726.265,726.566,0.985
243,being,726.646,726.847,0.9816
243,less.,726.907,727.188,1.0
244,Slow,728.232,728.553,1.0
244,is,728.693,728.753,0.9999
244,about,728.813,729.014,0.9749
244,being,729.074,729.275,1.0
244,harder,729.375,729.676,1.0
244,to,729.736,729.796,1.0
244,detect.,729.856,730.238,1.0
245,Fast,731.744,732.146,0.9683
245,is,732.347,732.408,0.9954
245,for,732.468,732.569,0.9952
245,after,732.709,732.93,0.9991
245,the,732.971,733.051,0.9748
245,decision,733.091,733.453,1.0
245,has,733.494,733.614,0.995
245,already,733.715,733.976,0.9915
245,been,734.016,734.137,1.0
245,made.,734.197,734.419,1.0
246,Before,734.862,735.184,0.9999
246,that,735.225,735.366,0.9998
246,moment,735.446,735.729,1.0
247,slow,736.151,736.432,0.9999
247,is,736.573,736.613,0.9994
247,the,736.694,736.774,0.9967
247,sharpest,736.814,737.176,0.9999
247,thing,737.216,737.337,1.0
247,you,737.377,737.457,0.9958
247,have.,737.517,737.779,0.9999
248,On,738.484,738.545,0.9909
248,the,738.585,738.646,0.9998
248,next,738.686,738.868,1.0
248,run,738.929,739.05,1.0
248,he,739.111,739.191,0.9935
248,slows.,739.232,739.575,0.9556
249,Not,740.365,740.507,0.9999
249,completely.,740.547,741.034,0.9521
250,But,741.842,741.943,0.9752
250,you,741.983,742.064,0.9987
250,can,742.084,742.184,0.9999
250,see,742.265,742.426,1.0
250,it.,742.486,742.587,0.9999
251,You,743.731,743.832,0.9981
251,remember,743.892,744.193,1.0
251,Daret’s,744.293,744.634,0.18
251,hand,744.694,744.974,1.0
251,on,745.034,745.095,0.9936
251,your,745.135,745.235,0.9921
251,shoulder,745.275,745.636,0.9681
251,over,745.836,745.977,0.9071
251,the,746.017,746.097,0.9987
251,dropped,746.117,746.378,0.0345
251,torch.,746.398,746.738,0.9199
252,You,747.983,748.064,0.9971
252,remember,748.104,748.345,0.9258
252,Korik,748.406,748.727,0.6154
252,stopping,748.788,749.129,0.9967
252,half,749.19,749.391,1.0
252,a,749.451,749.491,0.9861
252,step,749.511,749.713,0.9999
252,after,749.813,750.034,1.0
252,you,750.074,750.175,1.0
252,in,750.215,750.255,0.9998
252,the,750.296,750.376,0.9971
252,dark,750.416,750.678,1.0
253,that,751.482,751.623,0.9993
253,wordless,751.703,752.105,1.0
253,confirmation,752.145,752.788,0.9977
253,that,752.849,752.969,0.9239
253,your,752.989,753.11,0.9601
253,nose,753.21,753.472,0.9807
253,had,753.492,753.612,0.9915
253,caught,753.653,753.914,0.9999
253,something,753.974,754.276,0.9998
253,real.,754.336,754.557,0.9999
254,The,755.681,755.761,0.9997
254,things,755.822,756.062,0.9104
254,that,756.102,756.222,0.994
254,kept,756.263,756.463,0.9312
254,you,756.503,756.583,0.993
254,alive,756.643,757.064,1.0
254,were,757.425,757.545,0.9999
254,not,757.626,757.806,0.9998
254,only,758.007,758.207,0.9999
254,your,758.287,758.407,0.9298
254,own,758.528,758.628,0.9998
254,choices.,758.708,759.209,0.9568
255,They,759.77,759.891,0.8593
255,were,759.911,760.031,0.9373
255,built,760.091,760.331,0.9999
255,into,760.471,760.692,0.9988
255,you,760.752,760.872,0.9611
255,by,760.952,761.072,0.9999
255,people,761.173,761.473,1.0
255,who,761.513,761.613,0.9951
255,made,761.693,761.834,0.9999
255,room,761.934,762.114,1.0
255,for,762.234,762.334,0.9998
255,you,762.415,762.495,0.9984
255,to,762.575,762.675,0.9999
255,learn,762.775,763.056,0.9962
255,without,763.456,763.757,0.9122
255,killing,763.837,764.237,0.9998
255,your,764.277,764.398,0.9994
255,willingness,764.458,764.878,1.0
255,to,764.919,764.999,0.9998
255,try.,765.039,765.319,0.9999
256,You,766.444,766.545,0.9999
256,try,766.605,766.766,0.995
256,to,766.867,766.927,0.9999
256,build,766.968,767.169,0.9017
256,that,767.23,767.371,0.9999
256,same,767.451,767.753,1.0
256,room,767.814,767.995,0.9999
256,for,768.075,768.176,0.9999
256,Fen.,768.237,768.458,1.0
257,You,769.023,769.104,1.0
257,do,769.145,769.205,1.0
257,not,769.266,769.407,0.9993
257,always,769.529,769.751,1.0
257,manage,769.832,770.115,1.0
257,it.,770.175,770.236,1.0
258,Some,771.061,771.201,0.3135
258,nights,771.241,771.482,0.4415
258,the,771.783,771.863,0.9013
258,danger,771.923,772.244,0.9999
258,is,772.304,772.364,0.9999
258,too,772.404,772.545,0.8408
258,close,772.605,772.925,0.92
258,and,773.507,773.587,0.9844
258,you,773.607,773.687,0.9926
258,have,773.727,773.848,0.9998
258,to,773.888,773.928,0.998
258,be,773.968,774.028,0.9999
258,hard,774.108,774.329,0.9851
258,with,774.389,774.509,0.8992
258,them,774.529,774.649,0.9699
258,in,774.71,774.75,0.997
258,ways,774.81,774.99,0.9994
258,you,775.03,775.11,0.9977
258,regret,775.171,775.511,0.9997
258,by,775.892,775.972,0.9998
258,the,776.013,776.093,0.9024
258,time,776.153,776.373,0.9999
258,you,776.413,776.474,0.9999
258,are,776.514,776.594,0.9994
258,sitting,776.654,776.875,0.9999
258,at,776.895,776.955,0.9996
258,the,776.995,777.055,0.9893
258,fire,777.115,777.416,0.9999
258,watching,777.496,777.817,0.9617
258,their,777.857,777.977,0.9568
258,faces.,778.017,778.398,0.9999
259,Every,779.984,780.226,0.9999
259,dawn,780.306,780.628,0.9541
259,is,780.648,780.688,0.0
259,temporary.,780.709,780.95,0.0
260,The,782.032,782.113,0.9917
260,dark,782.193,782.433,0.9978
260,comes,782.533,782.774,0.9741
260,back,782.834,783.075,0.9998
260,the,783.195,783.295,0.9858
260,same,783.395,783.696,1.0
260,way,783.756,783.916,1.0
260,your,784.057,784.217,0.9597
260,mother,784.337,784.558,0.9646
260,fed,784.638,784.798,0.9999
260,the,784.838,784.919,0.9988
260,fire,784.979,785.299,0.9999
261,without,785.961,786.221,0.9918
261,"announcement,",786.281,786.803,1.0
261,without,787.284,787.584,0.9983
261,end.,787.765,787.965,0.9998
262,You,792.421,792.582,0.8648
262,are,792.702,792.803,1.0
262,forty-one.,792.883,793.506,0.9976
263,There,794.871,795.011,0.9998
263,are,795.051,795.131,1.0
263,children,795.191,795.491,0.9998
263,here,795.572,795.812,1.0
263,who,795.912,796.012,0.9979
263,have,796.072,796.192,0.9681
263,never,796.272,796.472,0.9995
263,known,796.553,796.753,0.9986
263,a,796.833,796.853,0.9998
263,night,796.953,797.153,0.9879
263,where,797.233,797.373,0.9994
263,someone,797.454,797.774,0.9557
263,other,797.974,798.174,0.9595
263,than,798.214,798.355,0.9998
263,you,798.455,798.635,0.9998
263,was,799.336,799.476,0.938
263,the,799.516,799.596,0.9696
263,person,799.656,799.916,1.0
263,the,799.976,800.056,0.8074
263,adults,800.116,800.397,0.9958
263,looked,800.497,800.717,0.9999
263,to,800.857,801.037,0.9995
263,when,801.358,801.498,0.9961
263,something,801.578,801.898,0.9959
263,moved,801.958,802.159,0.9999
263,at,802.199,802.259,0.7644
263,the,802.279,802.359,0.9491
263,perimeter.,802.399,802.779,0.9959
264,That,803.901,804.021,0.9956
264,reaches,804.081,804.342,0.9556
264,you,804.382,804.462,0.9999
264,one,804.562,804.662,0.9995
264,morning,804.703,805.023,0.9996
264,when,805.163,805.284,0.998
264,a,805.344,805.384,0.9365
264,girl,805.424,805.664,0.9999
264,of,805.765,805.825,0.9995
264,about,805.885,806.085,0.9998
264,nine,806.205,806.546,0.9588
264,walks,806.767,807.027,0.9998
264,to,807.067,807.167,0.9997
264,you,807.248,807.368,0.9994
264,at,807.428,807.508,0.8328
264,the,807.528,807.608,0.9844
264,fire’s,807.648,807.969,0.9762
264,edge,808.109,808.33,0.9782
265,puts,808.691,808.812,0.1853
265,a,808.892,808.912,0.1088
265,piece,808.973,809.154,0.9995
265,of,809.194,809.234,0.9973
265,dried,809.294,809.516,0.9712
265,meat,809.616,809.777,1.0
265,in,809.837,809.898,0.9994
265,your,809.938,810.059,0.9732
265,hand,810.099,810.28,0.5317
266,and,810.662,810.742,0.9958
266,walks,810.782,811.023,0.9977
266,away,811.083,811.244,0.999
266,without,811.284,811.545,0.9992
266,any,811.746,811.927,0.9999
266,explanation.,812.047,812.63,0.9998
267,You,812.87,812.97,0.9968
267,hold,813.031,813.231,0.9611
267,the,813.291,813.371,0.9999
267,meat,813.431,813.612,0.9997
267,and,813.892,813.972,0.919
267,understand,814.073,814.493,0.998
267,you,814.533,814.614,0.8447
267,have,814.634,814.734,0.9989
267,become,814.774,815.034,0.997
267,something,815.135,815.435,0.9996
267,this,815.495,815.636,0.9887
267,group,815.716,815.956,1.0
267,has,816.197,816.337,0.9976
267,no,816.457,816.557,0.9999
267,simple,816.678,816.978,1.0
267,word,817.038,817.219,1.0
267,for.,817.299,817.479,0.9999
268,Your,818.422,818.542,0.9992
268,back,818.583,818.804,0.9973
268,has,818.844,818.944,0.9993
268,decades,819.045,819.426,0.9996
268,stored,819.486,819.788,0.9537
268,in,819.828,819.868,0.9995
268,it.,819.948,820.029,1.0
269,Long,820.591,820.832,1.0
269,crouches,820.933,821.354,0.9998
269,in,821.415,821.455,0.9995
269,cold,821.535,821.756,0.9998
269,grass.,821.837,822.238,1.0
270,The,822.902,822.982,0.9832
270,particular,823.063,823.546,1.0
270,ache,823.787,823.968,0.5201
270,of,824.15,824.21,0.9994
270,held,824.27,824.512,0.9891
270,stillness.,824.612,825.095,0.9999
271,Your,826.542,826.662,0.8655
271,knees,826.702,827.023,0.9965
271,announce,827.103,827.383,0.966
271,themselves,827.443,827.824,1.0
271,on,827.864,827.904,0.9998
271,cold,827.985,828.225,0.9999
271,mornings,828.285,828.626,0.9998
271,before,828.686,828.967,0.9999
271,you,829.007,829.087,0.9998
271,are,829.147,829.227,0.9999
271,fully,829.307,829.588,1.0
271,awake.,829.668,829.989,0.9999
272,You,830.912,831.012,0.9993
272,are,831.052,831.153,0.9864
272,not,831.213,831.394,0.9999
272,old,831.574,831.715,0.9999
272,by,831.795,831.875,1.0
272,some,831.956,832.116,1.0
272,measures.,832.156,832.538,0.9981
273,But,833.582,833.662,0.9999
273,you,833.702,833.803,0.9997
273,are,833.963,834.084,0.9343
273,old,834.245,834.385,1.0
273,the,834.465,834.566,0.9111
273,way,834.606,834.706,0.9999
273,that,834.767,834.887,0.9999
273,twenty,834.967,835.329,1.0
273,years,835.369,835.57,0.9991
273,of,835.63,835.67,0.9998
273,moving,835.731,835.972,0.9999
273,at,836.012,836.092,0.9998
