# FA FIDELITY REFERENCE — NOT a production behavioral target.
# Source: measure-forced-alignment-hf.py (transformers Wav2Vec2ForCTC, jonatasgrosman/wav2vec2-large-xlsr-53-english), run with pad-sec=3.0 and neighbour-midpoint windowing (align_segment's floor_bound/ceil_bound clamp) — this is MEASUREMENT convention, chosen to keep one segment's alignment window from bleeding into a neighbour's real speech during this measurement pass.
# R.4 (sync-pipeline-v2-plan.md) specifies PAD_BASE 0.75s for production. The audit that led to R.4 traced the midpoint-clamp windowing strategy used here to five documented failures on gapless corpora (docs/history.md) — this baseline's windowing is NOT what production should do.
# Therefore: this is a FIDELITY reference for the Rust jonatasgrosman/ONNX/Viterbi port to reproduce this model's own achievable output on this input, NOT a behavioral target for what Apply Sync should commit. Do not wire this baseline's numbers into a production-timing comparison.
# R-Q REGENERATION (docs/work-in-progress.md, this session): this fixture previously used torchaudio's MMS_FA bundle (CC-BY-NC-4.0, barred from shipping by Decision 3). It has been regenerated here against jonatasgrosman/wav2vec2-large-xlsr-53-english (Apache-2.0) — the actual model family production ships — resolving R-Q's stated obligation. The prior MMS-FA capture's own numbers are superseded; retrieve them from git history if a historical comparison is ever needed.
# This baseline captures the FIRST run of this HF-harness/jonatasgrosman pairing against these three projects' committed segments — there is nothing to diff it against yet; this run establishes the reference.
# Production ships jonatasgrosman/wav2vec2-large-xlsr-53-{en,es,fr,de,pt}, with per-language CTC vocabs of 33 (en) / 41 (es) / 59 (fr) / 38 (de) / 46 (pt) symbols.
# This fixture IS now a valid reference for text normalization and vocab coverage too (unlike its MMS-FA predecessor), since it uses the real shipping model's own alphabet — though it still measures via transformers/torchaudio's forced_align, not this repo's own Rust Viterbi port; the Rust port's own fidelity is independently verified by fa-onnx-emission-*.json/fa-e2e-alignment-*.json (zero-tolerance parity, Slices D2/D4), which this fixture does not replace or duplicate.
seg,text,startSec,endSec,score
143,function,605.935,606.335,0.9995
143,the,606.516,606.616,0.993
143,moment,606.696,607.056,0.9999
143,the,607.377,607.477,0.8781
143,Geller,607.517,607.798,0.8705
143,field,607.918,608.339,0.989
143,goes.,608.459,608.94,0.9966
144,The,609.421,609.501,0.9598
144,final,609.621,609.942,0.9997
144,boarding,610.022,610.424,0.9993
144,of,610.504,610.544,0.9999
144,the,610.604,610.684,0.9902
144,Vengeful,610.745,611.166,0.9999
144,Spirit,611.246,611.587,0.9759
144,illustrated,611.708,612.269,0.9954
145,what,612.691,612.831,0.8961
145,even,613.093,613.294,0.9998
145,partial,613.414,613.816,0.9995
145,Warp,613.916,614.238,0.999
145,exposure,614.459,615.041,1.0
145,does,615.504,615.765,0.9999
145,at,615.865,615.925,0.9999
145,close,616.006,616.287,1.0
145,range.,616.347,616.709,1.0
146,A,617.171,617.191,0.9997
146,targeted,617.272,617.694,0.9999
146,teleport,617.794,618.257,0.9549
146,"assault,",618.317,618.739,0.9988
147,the,619.08,619.161,0.9272
147,most,619.221,619.402,0.9933
147,controlled,619.462,620.044,0.9779
147,form,620.104,620.425,0.9995
147,of,620.485,620.546,0.9984
147,Warp-adjacent,620.606,621.208,0.7164
147,transit,621.248,621.609,0.9999
147,"available,",621.649,622.071,0.9726
147,was,622.492,622.613,0.9988
147,used,622.813,623.074,0.9998
147,as,623.275,623.355,0.9982
147,a,623.436,623.456,0.9933
147,dispersion,623.496,623.998,0.9999
147,mechanism.,624.058,624.459,0.9781
148,The,624.86,624.941,0.9976
148,loyalist,625.021,625.522,0.9993
148,strike,625.662,626.063,0.9997
148,force,626.143,626.604,0.9998
148,scattered,626.785,627.226,1.0
148,across,627.346,627.646,0.9999
148,a,627.727,627.747,0.9682
148,corrupted,627.787,628.248,0.9999
148,interior.,628.388,628.969,0.9994
149,Pocket,629.43,629.811,1.0
149,instabilities,629.991,630.733,0.9984
149,isolated,631.214,631.735,0.9996
149,individuals,632.035,632.657,0.9997
149,from,632.717,632.837,0.9986
149,their,632.877,633.017,0.9314
149,units,633.158,633.438,0.997
149,mid-transit.,633.618,634.26,0.9079
150,Dorn,634.661,635.003,0.9877
150,was,635.063,635.164,0.9999
150,displaced,635.224,635.807,0.9458
150,into,635.948,636.129,0.9983
150,a,636.209,636.229,0.9971
150,pocket,636.31,636.611,0.9892
150,dimension,636.631,637.054,0.9821
150,entirely.,637.235,638.039,1.0
151,Corridors,638.461,638.964,0.9866
151,changed,639.084,639.507,0.9464
151,geometry,639.567,640.21,0.9999
151,around,640.331,640.673,0.9999
151,active,640.854,641.136,0.9809
151,engagements.,641.156,641.699,0.9998
152,That,642.141,642.261,0.9954
152,was,642.301,642.382,0.9969
152,one,642.583,642.703,0.9997
152,"ship,",642.824,643.165,0.9727
152,partially,643.506,643.968,0.9989
152,destabilized,644.149,645.053,0.9819
152,by,645.113,645.214,0.9997
152,prolonged,645.294,645.716,0.9865
152,Warp,645.756,645.957,0.9909
152,exposure.,646.017,646.499,1.0
153,The,646.921,647.001,0.9997
153,open,647.242,647.443,1.0
153,Warp,647.543,647.904,0.9997
153,produces,648.085,648.547,0.9995
153,those,648.627,648.848,0.9943
153,conditions,648.888,649.45,0.9989
153,as,649.591,649.691,0.9396
153,its,649.751,649.852,0.9942
153,starting,649.892,650.173,0.9989
153,"point,",650.233,650.494,0.9997
153,not,650.815,650.956,0.9964
153,its,651.016,651.116,0.9971
153,worst,651.177,651.417,0.9943
153,case.,651.478,651.859,0.9999
154,No,652.381,652.481,1.0
154,military,652.642,653.124,1.0
154,force,653.184,653.565,1.0
154,has,653.625,653.786,0.9998
154,operated,654.027,654.508,0.9999
154,effectively,654.649,655.311,0.9999
154,inside,655.372,655.773,0.9999
154,the,655.833,655.913,0.9998
154,open,655.994,656.174,0.9983
154,Warp,656.235,656.496,0.5053
154,without,656.576,656.857,0.993
154,navigation.,656.917,657.499,0.9491
155,The,657.941,658.021,0.9999
155,ones,658.162,658.362,0.9998
155,that,658.402,658.543,0.9977
155,lost,658.623,658.884,0.9999
155,control,658.965,659.426,0.9879
155,going,660.009,660.37,0.9834
155,in,660.591,660.671,0.9112
155,didn’t,660.892,661.133,0.6149
155,return,661.173,661.534,0.9998
155,to,661.635,661.715,0.9993
155,write,661.836,662.077,0.2851
155,up,662.117,662.217,0.9964
155,what,662.277,662.378,0.9999
155,happened.,662.418,662.759,1.0
156,The,663.16,663.241,0.9991
156,environment,663.301,663.822,1.0
156,holds,663.862,664.223,0.9373
156,that,664.263,664.383,0.9948
156,record,664.484,664.804,0.9999
156,not,664.965,665.285,0.999
156,because,665.586,665.847,0.9988
156,it,665.907,665.947,0.9999
156,kills,665.987,666.348,0.9976
156,"efficiently,",666.468,667.009,0.9661
157,but,667.511,667.631,0.9756
157,because,667.691,667.972,0.9999
157,it,668.012,668.072,0.9999
157,removes,668.132,668.593,0.9998
157,the,668.673,668.753,0.9998
157,preconditions,668.834,669.595,0.9978
157,for,669.675,669.796,0.999
157,any,670.056,670.217,1.0
157,organized,670.357,670.838,0.9802
157,response.,670.898,671.439,0.9914
158,You,671.942,672.063,0.9994
158,cannot,672.103,672.386,0.9997
158,establish,672.467,673.032,0.9998
158,a,673.173,673.193,1.0
158,perimeter.,673.274,673.677,0.9973
159,You,674.203,674.304,0.9998
159,cannot,674.345,674.608,1.0
159,hold,674.668,674.851,0.9999
159,ground.,674.932,675.317,0.9649
160,You,675.841,675.941,0.9169
160,cannot,675.982,676.223,0.9999
160,advance,676.283,676.765,1.0
160,on,676.926,676.966,0.9999
160,an,677.026,677.086,0.9919
160,objective.,677.107,677.629,0.9999
161,Staying,678.15,678.491,0.5336
161,coherent,678.591,679.152,1.0
161,long,679.212,679.412,0.9999
161,enough,679.452,679.652,0.9349
161,to,679.692,679.752,0.9999
161,matter,679.833,680.153,0.9998
161,is,680.333,680.393,0.9957
161,about,680.453,680.634,0.9225
161,the,680.674,680.754,0.9521
161,best,680.794,680.994,0.9997
161,available,681.054,681.455,0.9999
161,"outcome,",681.475,681.655,0.0004
162,and,682.3,682.381,0.9994
162,that’s,682.421,682.643,0.9721
162,not,682.724,682.865,0.9998
162,a,682.925,682.945,0.9953
162,given.,682.986,683.248,0.9072
163,Some,683.791,683.932,0.9087
163,environments,683.972,684.514,0.9998
163,kill,684.595,684.816,1.0
163,soldiers.,684.957,685.459,0.9998
164,These,685.921,686.182,0.983
164,kill,686.262,686.563,1.0
164,the,687.105,687.205,0.9984
164,structure,687.326,687.888,0.989
164,of,688.129,688.189,0.9995
164,a,688.269,688.289,0.9528
164,mission,688.389,688.731,0.9999
164,before,688.971,689.212,0.9999
164,the,689.252,689.333,0.9512
164,first,689.373,689.614,0.9996
164,order,689.754,689.915,1.0
164,reaches,689.975,690.336,0.9997
164,anyone.,690.778,691.199,0.9673
165,The,691.6,691.701,0.8689
165,officers,691.901,692.402,0.9999
165,who,692.462,692.563,0.9966
165,sent,692.683,692.903,0.9734
165,men,693.024,693.224,1.0
165,into,693.445,693.645,0.9989
165,these,693.685,693.866,0.9946
165,places,693.926,694.307,0.9999
165,had,694.367,694.487,0.9973
165,the,694.527,694.587,0.9876
165,parameters,694.647,695.169,0.9989
165,in,695.329,695.389,0.9981
165,front,695.469,695.65,0.9854
165,of,695.67,695.71,0.1684
165,them,695.73,695.81,0.4404
166,and,696.132,696.212,0.9997
166,sent,696.313,696.494,0.9521
166,them,696.534,696.655,0.9998
166,anyway.,696.856,697.218,1.0
167,The,697.721,697.801,0.9891
167,calculation,697.841,698.484,0.9999
167,kept,698.584,698.765,1.0
167,producing,698.825,699.227,0.9983
167,the,699.267,699.348,0.977
167,same,699.428,699.709,0.9999
167,answer:,699.85,700.111,0.9978
167,the,700.734,700.814,0.9945
167,alternative,700.894,701.336,0.9797
167,cost,701.376,701.617,0.9861
167,more.,701.738,701.959,0.9998
168,Usually,702.542,702.845,0.9977
168,it,702.885,702.946,0.9998
168,did.,702.986,703.228,1.0
169,The,703.672,703.753,0.9996
169,hard,703.793,703.996,0.8722
169,places,704.077,704.421,0.9999
169,stay,704.481,704.663,0.9999
169,hard.,704.744,705.027,0.9999
170,The,705.433,705.494,0.9989
170,wars,705.555,705.819,0.9996
170,don’t,705.88,706.042,1.0
170,stop.,706.083,706.388,0.9592
171,Somebody,706.812,707.095,0.9999
171,else,707.196,707.418,1.0
171,gets,707.459,707.64,0.9997
171,the,707.681,707.761,0.9711
171,briefing,707.802,708.165,0.9651
171,next.,708.246,708.609,1.0
